"gene_id"	"X1.9.2_S4_L001_R1_001_Count.count"	"X1.9.2_S4_L002_R1_001_Count.count"	"X1.9.2_S4_L003_R1_001_Count.count"	"X1.9.2.G_S16_L001_R1_001_Count.count"	"X1.9.2.G_S16_L002_R1_001_Count.count"	"X1.9.2.G_S16_L003_R1_001_Count.count"	"X2.6.2_S6_L001_R1_001_Count.count"	"X2.6.2_S6_L002_R1_001_Count.count"	"X2.6.2_S6_L003_R1_001_Count.count"	"X3.19.1_S1_L001_R1_001_Count.count"	"X3.19.1_S1_L002_R1_001_Count.count"	"X3.19.1_S1_L003_R1_001_Count.count"	"X3.19.1.G_S8_L001_R1_001_Count.count"	"X3.19.1.G_S8_L002_R1_001_Count.count"	"X3.19.1.G_S8_L003_R1_001_Count.count"	"X3.51.1_S12_L001_R1_001_Count.count"	"X3.51.1_S12_L002_R1_001_Count.count"	"X3.51.1_S12_L003_R1_001_Count.count"	"X3.51.1.G_S10_L001_R1_001_Count.count"	"X3.51.1.G_S10_L002_R1_001_Count.count"	"X3.51.1.G_S10_L003_R1_001_Count.count"	"X4.11.5_S14_L001_R1_001_Count.count"	"X4.11.5_S14_L002_R1_001_Count.count"	"X4.11.5_S14_L003_R1_001_Count.count"	"X4.44.4_S2_L001_R1_001_Count.count"	"X4.44.4_S2_L002_R1_001_Count.count"	"X4.44.4_S2_L003_R1_001_Count.count"	"X4.44.4.G_S17_L001_R1_001_Count.count"	"X4.44.4.G_S17_L002_R1_001_Count.count"	"X4.44.4.G_S17_L003_R1_001_Count.count"	"DPR.1.G_S5_L001_R1_001_Count.count"	"DPR.1.G_S5_L002_R1_001_Count.count"	"DPR.1.G_S5_L003_R1_001_Count.count"	"DPR.2.G_S7_L001_R1_001_Count.count"	"DPR.2.G_S7_L002_R1_001_Count.count"	"DPR.2.G_S7_L003_R1_001_Count.count"	"SB.C1_S9_L001_R1_001_Count.count"	"SB.C1_S9_L002_R1_001_Count.count"	"SB.C1_S9_L003_R1_001_Count.count"	"SB.C2_S11_L001_R1_001_Count.count"	"SB.C2_S11_L002_R1_001_Count.count"	"SB.C2_S11_L003_R1_001_Count.count"	"SB.C3_S13_L001_R1_001_Count.count"	"SB.C3_S13_L002_R1_001_Count.count"	"SB.C3_S13_L003_R1_001_Count.count"	"SB.CK.1.G_S15_L001_R1_001_Count.count"	"SB.CK.1.G_S15_L002_R1_001_Count.count"	"SB.CK.1.G_S15_L003_R1_001_Count.count"	"SB.CK.2.G_S18_L001_R1_001_Count.count"	"SB.CK.2.G_S18_L002_R1_001_Count.count"	"SB.CK.2.G_S18_L003_R1_001_Count.count"	"SB.CK.3.G_S3_L001_R1_001_Count.count"	"SB.CK.3.G_S3_L002_R1_001_Count.count"	"SB.CK.3.G_S3_L003_R1_001_Count.count"
"PAC:17839560"	2	6	4	4	1	2	2	9	5	0	2	2	4	3	2	0	2	3	0	1	4	3	2	1	0	0	0	0	2	3	0	0	0	3	7	4	4	2	0	3	1	1	1	2	4	0	2	0	1	0	0	1	4	0
"PAC:17839561"	2	0	0	1	0	0	1	0	1	1	0	2	0	0	0	1	1	1	0	0	1	4	1	1	1	0	0	0	0	1	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
"PAC:17839562"	0	1	0	0	2	0	0	0	0	1	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	1	0	3	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17839563"	0	0	4	1	2	1	0	0	0	0	3	2	0	1	0	2	1	0	1	0	2	3	1	0	3	4	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	1	1	0	0	0	0	0	0	0	0
"PAC:17839564"	0	0	0	3	0	2	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	3	1	2	1	1	0	0	0	0	0	0	0	0
"PAC:17839565"	4	8	8	2	9	3	13	6	12	17	15	5	6	5	12	17	12	12	3	3	4	11	18	9	7	5	6	3	6	6	3	6	4	10	8	12	1	1	1	12	5	6	21	18	20	4	12	6	12	15	7	7	7	6
"PAC:17839566"	1	0	1	5	0	0	0	2	1	1	1	2	0	1	0	0	0	0	1	0	0	0	0	2	0	0	1	1	2	1	2	2	3	1	0	0	0	0	1	0	0	0	2	0	2	0	0	0	2	1	2	2	0	1
"PAC:17839567"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	3	0	0	0	0	3	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	3	1	0	0	1	2	2	0	1	0	0	3	0	2	0	0	0
"PAC:17839568"	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
"PAC:17839569"	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	4	2	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0
"PAC:17839570"	2	4	7	5	2	4	7	6	6	9	4	10	6	12	9	14	19	14	10	6	5	7	1	3	9	11	9	2	9	11	11	3	8	6	8	6	5	5	3	1	0	2	9	14	8	2	1	2	7	5	5	5	7	5
"PAC:17839571"	1	0	0	0	3	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	2	2	0	1	0	0	0	0	1	2	0	1	0	0	1	0	0	0	1	0	0	0
"PAC:17839572"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839573"	1	0	0	0	0	3	0	1	1	3	1	0	1	2	2	0	0	1	0	1	0	1	1	2	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"PAC:17839574"	0	0	1	0	0	0	0	0	2	0	1	0	0	2	1	2	2	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
"PAC:17839575"	4	6	3	0	0	0	5	3	2	4	2	1	1	0	6	4	5	4	6	7	1	1	0	0	2	0	0	4	2	2	2	2	4	0	0	3	2	2	3	4	3	2	0	0	0	1	2	2	2	2	0	0	1	1
"PAC:17839576"	1	2	4	2	1	0	1	2	1	0	0	0	2	2	2	2	0	0	0	2	2	0	0	4	2	0	1	1	4	1	0	0	0	0	1	0	0	0	0	0	1	3	4	4	7	1	0	2	0	2	1	0	0	1
"PAC:17839577"	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	2	0	1	1	0	0	0	1	0	0	0	0	0	0	3	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839578"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
"PAC:17839579"	1	0	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	4	2	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17839580"	1	3	1	1	2	1	5	6	7	9	14	8	6	2	2	4	3	8	3	0	2	1	0	1	10	3	7	4	2	3	0	3	3	1	3	0	0	0	0	2	2	0	1	1	1	3	7	5	3	2	5	1	1	0
"PAC:17839581"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839582"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17839583"	2	0	0	0	1	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	1	1	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0
"PAC:17839584"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839585"	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
"PAC:17839586"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839587"	2	2	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	4	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
"PAC:17839588"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1
"PAC:17839589"	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1
"PAC:17839590"	0	0	1	7	4	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	4	0	1	8	9	5	1	0	1	1	1	0	0	0	2	1	1	0	0	1	0	0	0	0	1	0	1
"PAC:17839591"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839592"	0	0	0	2	2	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839593"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839594"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839595"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17839596"	0	2	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	2	0	0	1	0	0	1	2	4	3	0	1	0	1	0	0	0	1	1	2	0	3	1	1	0	1	1	0	0	0	1	0	0	1	0	0	2
"PAC:17839597"	2	0	2	1	1	7	4	2	1	4	3	2	1	0	2	5	1	3	0	0	0	2	2	1	0	0	0	1	2	0	1	0	1	2	0	2	0	1	3	1	1	0	4	1	6	0	0	2	1	1	3	0	0	4
"PAC:17839598"	0	0	0	2	3	1	3	1	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	2	8	1	3	1	2	0	0	0	0	0	0	0	0	2
"PAC:17839599"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839600"	16	13	14	10	18	12	19	21	29	19	18	15	12	11	14	14	16	11	9	7	5	12	16	12	9	9	6	6	4	14	0	0	3	4	4	4	5	5	6	10	15	16	9	15	11	2	10	4	8	4	11	5	7	4
"PAC:17839601"	1	0	1	1	0	0	1	0	3	1	1	0	1	2	0	0	1	2	2	2	2	0	1	0	0	0	0	1	1	0	0	2	0	2	0	2	0	0	0	1	1	1	1	0	2	0	1	1	0	0	1	2	0	1
"PAC:17839602"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839603"	0	1	0	0	0	2	0	0	0	1	1	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	1	0	1	1	0	0	0	4	2	1	0	0	0	0	0	0
"PAC:17839604"	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	1	1	2	0	0	0	1	1	0	0	1	1	1	3	2	0	4	3	7	0	0	0	2	2	2	0	0	0	6	9	12	3	3	4	14	13	19
"PAC:17839605"	2	4	8	1	3	3	2	8	1	1	2	2	4	5	4	3	1	4	3	1	5	2	3	4	0	0	0	5	7	4	21	14	20	5	5	7	4	2	2	3	2	4	3	0	0	9	9	8	7	4	4	8	9	11
"PAC:17839606"	0	0	0	0	0	0	1	0	1	1	0	0	0	1	2	3	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"PAC:17839607"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17839608"	15	9	9	1	4	2	39	23	34	31	22	31	3	9	7	19	26	25	9	16	16	14	13	8	35	21	28	18	9	11	8	3	7	6	4	9	11	10	15	13	16	19	6	18	21	9	7	7	5	1	2	13	17	16
"PAC:17839609"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839610"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0
"PAC:17839611"	3	1	1	1	3	0	1	1	1	3	1	1	2	0	0	0	1	0	1	0	0	2	2	1	0	0	0	1	2	0	4	4	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	2	0
"PAC:17839612"	691	681	685	74	77	71	470	571	537	570	586	572	273	271	277	673	708	592	411	393	396	311	377	344	568	494	495	443	444	432	496	499	476	413	377	434	207	212	212	292	353	360	205	218	209	542	544	517	466	433	463	462	428	429
"PAC:17839613"	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17839614"	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
"PAC:17839615"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839616"	3	1	0	2	2	2	4	5	5	2	4	4	0	1	0	4	5	6	4	0	2	2	2	6	3	3	2	2	2	4	8	13	4	7	8	2	0	2	0	4	2	9	3	2	0	6	7	3	1	1	1	7	2	2
"PAC:17839617"	3	6	0	0	1	0	2	6	4	4	0	3	2	3	0	4	1	1	3	2	1	3	1	3	3	1	1	3	3	4	1	0	1	3	5	0	0	2	0	2	0	2	2	3	5	3	1	2	0	7	5	2	2	1
"PAC:17839618"	163	171	174	42	40	48	209	201	208	173	184	178	173	143	162	176	193	162	153	142	144	74	62	74	109	131	139	189	163	185	92	105	121	242	201	241	106	122	114	181	169	161	198	196	174	206	195	174	170	162	171	193	212	190
"PAC:17839619"	2	1	2	0	0	0	2	5	2	3	3	7	1	7	6	11	2	3	1	0	2	0	0	1	0	0	0	4	1	1	3	1	2	4	4	0	4	2	5	2	5	3	5	8	6	3	3	1	0	1	0	2	2	2
"PAC:17839620"	0	1	2	1	0	0	1	1	1	0	0	1	2	0	0	1	0	3	1	1	0	1	0	1	0	0	0	1	2	2	1	1	1	1	1	3	3	0	0	0	0	0	1	1	1	0	1	1	2	0	0	1	1	0
"PAC:17839621"	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
"PAC:17839622"	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839623"	0	0	2	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
"PAC:17839624"	0	0	2	0	0	0	2	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	1	1
"PAC:17839625"	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"PAC:17839626"	0	0	0	0	0	0	0	0	1	2	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	1	0	2	0
"PAC:17839627"	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	1	0	1	0	1	3	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
"PAC:17839628"	0	1	0	1	2	1	0	0	0	1	1	0	3	2	1	1	2	1	0	2	1	0	0	1	1	3	2	1	0	1	0	2	1	2	1	1	1	0	0	1	1	0	1	2	0	0	0	0	0	0	0	1	0	3
"PAC:17839629"	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
"PAC:17839630"	0	1	2	0	3	1	2	0	4	1	1	3	0	2	2	1	3	2	1	2	0	6	1	0	1	0	1	0	2	3	2	1	2	2	3	1	4	1	5	0	2	0	2	0	3	4	1	3	1	0	0	1	1	2
"PAC:17839631"	19	19	23	3	4	1	11	5	14	14	19	11	1	4	3	13	10	12	8	8	15	2	5	4	10	16	18	9	14	11	12	7	8	10	10	16	6	8	10	8	8	11	10	13	12	11	3	6	6	9	6	4	6	6
"PAC:17839632"	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839633"	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1
"PAC:17839634"	4	3	0	0	0	0	1	3	2	0	5	2	2	1	2	6	3	0	2	2	1	2	1	3	0	0	0	3	4	2	5	1	3	4	7	4	1	0	1	0	1	1	0	0	1	3	5	4	2	0	2	0	1	2
"PAC:17839635"	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
"PAC:17839636"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17839637"	3	2	3	2	3	3	4	3	3	5	2	7	2	2	0	5	5	7	2	0	0	0	1	8	4	1	2	2	8	4	0	1	2	4	4	8	0	2	3	7	4	6	6	9	3	1	6	1	1	0	0	0	3	2
"PAC:17839638"	0	2	2	2	1	0	1	1	0	1	1	1	0	2	5	2	0	0	0	3	4	1	1	0	4	0	0	2	5	4	2	2	2	2	0	2	0	0	0	2	1	2	1	0	0	5	2	2	2	3	2	4	0	2
"PAC:17839639"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839640"	1	1	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	2	2	1	0	0	0	1	1	1
"PAC:17839641"	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	1	1	0	1	0	0	0	0	2	0	0	2	2	2	0	0	0	4	1	2	1	0	0
"PAC:17839642"	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17839643"	3	0	1	0	0	1	3	0	0	1	0	0	1	0	1	0	1	0	0	1	0	4	0	1	0	0	0	2	1	0	3	3	0	1	5	2	0	1	1	0	1	0	2	0	1	1	3	2	0	0	0	0	3	0
"PAC:17839644"	0	2	1	0	0	1	2	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	7	0	0	0	1	0	0	3	1	2	1	0	1	0	0	1	0	1	0	0	0	0
"PAC:17839645"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839646"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839647"	2	3	3	3	1	0	3	2	1	1	2	1	0	5	0	2	2	3	1	2	2	2	1	3	2	2	0	2	5	1	2	2	2	1	1	1	2	1	0	0	2	1	0	1	0	1	0	0	1	1	6	1	1	0
"PAC:17839648"	2	2	0	0	1	0	3	2	4	0	2	3	2	1	3	5	2	2	7	2	2	1	0	4	1	1	2	5	4	7	2	5	2	13	4	5	0	1	0	1	1	4	1	3	2	3	4	2	2	3	2	5	3	4
"PAC:17839649"	1	1	0	0	0	0	0	1	0	1	1	2	1	0	1	4	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	2	0	1	2	0	0	0	1	0	0	1	0
"PAC:17839650"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0
"PAC:17839651"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17839652"	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
"PAC:17839653"	1	3	3	0	0	1	2	2	2	1	0	1	2	3	0	0	0	0	0	3	0	2	3	1	3	1	3	0	2	1	15	15	7	0	0	1	1	2	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1
"PAC:17839654"	0	1	0	0	6	3	0	1	0	0	0	3	5	1	0	1	0	1	3	2	4	3	3	0	0	0	0	1	1	2	38	35	46	2	1	2	0	0	0	2	1	0	0	0	0	2	2	3	2	3	3	0	3	2
"PAC:17839655"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0
"PAC:17839656"	3	1	1	0	0	0	0	0	0	0	0	1	4	2	3	0	0	0	4	5	4	0	1	0	0	0	0	2	3	4	0	0	0	1	0	0	0	0	0	1	3	3	6	1	2	1	0	1	0	0	0	1	1	1
"PAC:17839657"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0
"PAC:17839658"	5	7	6	27	26	30	16	11	14	11	11	14	14	22	14	8	5	7	11	7	9	14	13	20	13	12	17	10	25	9	6	4	5	13	15	14	5	2	4	8	7	6	9	16	12	5	3	2	3	8	8	7	6	8
"PAC:17839659"	4	4	2	18	19	17	12	15	7	4	12	9	9	3	4	3	7	6	5	8	2	13	4	10	3	4	2	10	5	9	3	3	10	5	3	2	4	4	1	6	2	5	10	13	4	4	3	1	3	4	6	8	5	10
"PAC:17839660"	1	2	1	0	2	0	1	1	1	1	2	5	0	2	4	5	0	3	0	0	2	1	2	1	3	9	4	0	2	0	0	3	1	0	2	0	0	0	0	3	5	3	0	6	2	0	0	0	0	0	1	1	3	3
"PAC:17839661"	0	0	0	1	2	1	3	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
"PAC:17839662"	3	2	3	0	0	0	5	2	2	2	2	1	2	4	1	0	0	3	2	2	4	0	0	0	1	1	4	1	1	3	4	6	1	3	2	1	0	0	0	1	1	0	9	5	7	4	4	8	1	1	3	5	4	1
"PAC:17839663"	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
"PAC:17839664"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
"PAC:17839665"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
