"gene_id"	"AUX_11c_S1_L002_R1_001_Count.count"	"AUX_23b_S4_L002_R1_001_Count.count"	"AUX_28a_S7_L002_R1_001_Count.count"	"AUX_C_19c_S9_L002_R1_001_Count.count"	"AUX_C_21cc_S11_L002_R1_001_Count.count"	"AUX_C_26b_S13_L002_R1_001_Count.count"	"CK_14bb_S15_L002_R1_001_Count.count"	"CK_17a_S17_L002_R1_001_Count.count"	"CK_25c_S2_L002_R1_001_Count.count"	"GA3_13ab_S5_L002_R1_001_Count.count"	"GA3_15ab_S8_L002_R1_001_Count.count"	"GA3_24b_S10_L002_R1_001_Count.count"	"GA3_CK_C_12c_S12_L002_R1_001_Count.count"	"GA3_CK_C_16ab_S14_L002_R1_001_Count.count"	"GA3_CK_C_20b_S16_L002_R1_001_Count.count"	"W_C_18cc_S18_L002_R1_001_Count.count"	"W_C_22a_S3_L002_R1_001_Count.count"	"W_C_27b.pooled_S6_L002_R1_001_Count.count"
"PAC:17831598"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831599"	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17831600"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831601"	0	0	1	3	2	1	1	0	3	4	5	0	3	0	1	1	3	0
"PAC:17831602"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831603"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17831604"	47	63	85	15	38	26	17	44	43	45	65	29	30	24	27	42	44	21
"PAC:17831605"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831606"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831607"	183	204	284	11	137	121	125	168	133	138	188	83	122	106	136	126	137	92
"PAC:17831608"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831609"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831610"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831611"	3	8	4	13	4	3	10	4	12	8	7	8	8	6	6	7	5	4
"PAC:17831612"	1	0	2	4	2	1	2	4	0	2	2	5	4	0	2	6	1	1
"PAC:17831613"	0	0	1	0	1	0	0	2	0	0	0	0	1	1	1	0	0	0
"PAC:17831614"	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
"PAC:17831615"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831616"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831617"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831618"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831619"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831620"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831621"	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17831622"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17831623"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831624"	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
"PAC:17831625"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17831626"	0	0	1	0	3	0	0	0	1	0	1	0	0	0	0	0	0	1
"PAC:17831627"	0	2	3	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
"PAC:17831628"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831629"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831630"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17831631"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831632"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831633"	10	10	18	14	10	4	5	15	18	13	12	4	6	2	7	11	10	4
"PAC:17831634"	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17831635"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17831636"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17831637"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831638"	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"PAC:17831639"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831640"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831641"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17831642"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17831643"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831644"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831645"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831646"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831647"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17831648"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17831649"	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
"PAC:17831650"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831651"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17831652"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831653"	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831654"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831655"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831656"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831657"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831658"	1	1	9	0	2	1	1	2	2	4	6	0	0	3	1	1	1	1
"PAC:17831659"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831660"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831661"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831662"	1	1	0	1	1	5	0	1	1	0	0	0	3	0	0	1	0	1
"PAC:17831663"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831664"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17831665"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831666"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831667"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831668"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831669"	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	2	0	0
"PAC:17831670"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831671"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831672"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831673"	1	2	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0
"PAC:17831674"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831675"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17831676"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831677"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831678"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831679"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831680"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831681"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831682"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831683"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831684"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831685"	0	2	2	2	0	1	0	1	0	0	0	0	2	1	1	1	2	1
"PAC:17831686"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831687"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831688"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831689"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17831690"	2	5	5	6	5	1	7	3	1	3	1	0	3	4	2	2	0	3
"PAC:17831691"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831692"	0	1	1	3	2	0	2	3	0	0	2	0	1	1	3	1	1	0
"PAC:17831693"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17831694"	1	3	3	0	1	0	0	0	2	2	0	3	1	0	0	1	5	2
"PAC:17831695"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
"PAC:17831696"	0	0	2	1	0	0	1	1	0	1	0	1	1	1	0	2	0	0
"PAC:17831697"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17831698"	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0
"PAC:17831699"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831700"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831701"	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
"PAC:17831702"	2	1	0	0	1	1	1	0	2	0	2	0	2	3	1	0	1	0
"PAC:17831703"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831704"	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
"PAC:17831705"	0	2	1	0	2	0	0	1	0	1	0	0	1	3	1	0	2	3
"PAC:17831706"	2	1	2	1	1	1	0	2	0	0	0	2	4	3	1	4	1	0
"PAC:17831707"	5	2	3	2	3	5	0	6	0	0	0	2	3	4	4	2	5	1
"PAC:17831708"	0	1	5	1	0	2	1	0	3	1	1	0	2	0	1	1	0	1
"PAC:17831709"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17831710"	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0
"PAC:17831711"	7	7	5	4	3	4	1	4	8	2	3	7	5	1	6	3	7	6
"PAC:17831712"	3	4	13	3	1	0	0	3	6	0	3	4	2	4	0	3	4	7
"PAC:17831713"	0	2	0	0	1	3	1	0	2	0	0	0	0	0	0	0	0	0
"PAC:17831714"	0	0	0	1	0	2	2	0	0	1	0	1	0	0	0	1	1	2
"PAC:17831715"	0	0	0	2	1	1	0	0	1	0	1	0	0	0	0	0	1	0
"PAC:17831716"	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
"PAC:17831717"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831718"	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0
"PAC:17831719"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17831720"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"PAC:17831721"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831722"	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
"PAC:17831723"	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
"PAC:17831724"	0	1	1	0	3	0	0	0	0	0	1	0	0	0	0	2	2	0
"PAC:17831725"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831726"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17831727"	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	1
"PAC:17831728"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831729"	64	79	82	83	68	56	77	77	77	70	75	57	56	83	62	85	59	74
"PAC:17831730"	3	5	2	4	0	3	6	3	4	1	1	1	1	6	4	2	3	4
"PAC:17831731"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17831732"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17831733"	0	0	2	1	4	0	1	1	2	2	2	0	0	0	1	0	0	0
"PAC:17831734"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17831735"	24	21	38	1	47	26	42	29	40	57	33	46	42	63	44	48	31	45
"PAC:17831736"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17831737"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831738"	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
"PAC:17831739"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831740"	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	3	0
"PAC:17831741"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17831742"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831743"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831744"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831745"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831746"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831747"	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17831748"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831749"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"PAC:17831750"	2	2	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
"PAC:17831751"	0	0	0	1	0	1	0	1	2	1	0	0	0	0	0	0	0	2
"PAC:17831752"	3	2	8	2	4	2	3	4	1	6	5	2	1	0	4	4	0	3
"PAC:17831753"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831754"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17831755"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831756"	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17831757"	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17831758"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0
"PAC:17831759"	2	1	0	2	4	1	0	1	0	1	1	2	0	0	0	0	0	1
"PAC:17831760"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831761"	2	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
"PAC:17831762"	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17831763"	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831764"	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
"PAC:17831765"	2	2	2	0	1	0	1	0	0	2	1	3	0	0	0	1	1	0
"PAC:17831766"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17831767"	2	0	1	1	0	1	1	0	0	0	0	0	2	0	1	0	0	0
"PAC:17831768"	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
"PAC:17831769"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831770"	0	1	1	1	2	1	0	1	1	1	1	0	0	0	0	2	0	1
"PAC:17831771"	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"PAC:17831772"	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	3	1	2
"PAC:17831773"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17831774"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
"PAC:17831775"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831776"	2	11	4	5	9	1	0	7	1	1	4	4	2	7	9	4	5	2
"PAC:17831777"	5	0	0	0	0	0	0	3	2	0	1	0	2	0	1	6	0	1
"PAC:17831778"	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
"PAC:17831779"	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0
"PAC:17831780"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831781"	0	0	3	0	4	2	1	4	0	0	3	0	2	0	2	3	0	0
"PAC:17831782"	2	6	1	0	1	0	1	0	1	2	1	0	0	0	1	4	2	0
"PAC:17831783"	0	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
"PAC:17831784"	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0
"PAC:17831785"	0	0	4	2	0	1	0	0	0	2	0	0	0	0	0	0	1	0
"PAC:17831786"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17831787"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17831788"	40	44	44	82	48	34	41	50	36	43	49	45	37	47	39	44	47	47
"PAC:17831789"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17831790"	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	2	1
"PAC:17831791"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
"PAC:17831792"	3	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
"PAC:17831793"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831794"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831795"	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1
"PAC:17831796"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831797"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831798"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
"PAC:17831799"	0	2	2	2	1	0	7	0	2	4	0	0	1	5	2	2	1	2
"PAC:17831800"	2	3	3	7	0	5	1	5	5	4	3	1	1	1	5	3	3	4
"PAC:17831801"	0	0	1	0	2	1	2	1	0	1	0	1	0	0	0	0	0	0
"PAC:17831802"	0	1	3	3	0	1	0	1	2	0	1	0	2	0	0	2	0	0
"PAC:17831803"	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831804"	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
"PAC:17831805"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831806"	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0
"PAC:17831807"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17831808"	0	2	2	0	1	1	2	2	1	0	1	1	0	0	0	1	1	0
"PAC:17831809"	1	2	0	0	0	1	0	1	0	2	0	0	0	2	0	0	1	0
"PAC:17831810"	0	0	2	0	0	1	1	1	0	1	1	1	0	0	0	3	2	1
"PAC:17831811"	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17831812"	0	0	1	1	2	0	1	1	1	1	1	0	1	0	0	0	0	0
"PAC:17831813"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"PAC:17831814"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831815"	4	5	10	1	5	5	4	4	4	6	6	8	7	5	0	5	5	0
"PAC:17831816"	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17831817"	1	0	0	1	1	0	1	0	0	1	2	0	2	0	0	0	0	0
"PAC:17831818"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831819"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831820"	2	0	2	0	0	0	1	2	0	0	0	0	2	0	0	0	1	0
"PAC:17831821"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831822"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831823"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831824"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831825"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831826"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831827"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831828"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831829"	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831830"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831831"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831832"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831833"	0	1	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17831834"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831835"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831836"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831837"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831838"	1	0	0	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0
"PAC:17831839"	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	1
"PAC:17831840"	0	0	0	1	0	1	0	0	2	1	1	1	5	2	0	0	2	1
"PAC:17831841"	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"PAC:17831842"	22	45	53	35	33	26	37	41	18	19	17	15	18	14	34	28	33	19
"PAC:17831843"	0	3	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	2
"PAC:17831844"	612	756	891	58	722	320	304	514	548	717	499	285	355	354	259	671	359	388
"PAC:17831845"	1	1	5	2	5	0	0	2	2	1	1	0	1	0	0	1	2	0
"PAC:17831846"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831847"	2	1	6	1	0	1	0	2	4	0	1	2	2	0	0	2	2	0
"PAC:17831848"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17831849"	2	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	0	0
"PAC:17831850"	5	9	5	7	11	11	20	10	10	14	7	5	6	16	21	12	4	10
"PAC:17831851"	274	193	193	241	306	394	340	313	354	277	251	262	316	506	394	320	213	326
"PAC:17831852"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
"PAC:17831853"	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0
"PAC:17831854"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831855"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831856"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
"PAC:17831857"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831858"	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831859"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831860"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831861"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831862"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831863"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831864"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831865"	0	1	1	0	2	3	1	2	0	3	0	0	0	1	1	1	0	0
"PAC:17831866"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831867"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831868"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831869"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831870"	0	2	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0
"PAC:17831871"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831872"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831873"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831874"	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
"PAC:17831875"	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17831876"	75	100	113	50	96	70	88	74	84	85	68	63	65	58	66	65	98	64
"PAC:17831877"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831878"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831879"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"PAC:17831880"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17831881"	1	0	0	0	1	0	0	0	0	1	0	2	0	1	0	0	2	1
"PAC:17831882"	1	2	2	0	0	2	1	1	0	0	3	0	1	2	5	0	1	2
"PAC:17831883"	0	2	3	0	0	2	2	4	0	1	1	4	3	1	0	1	0	0
"PAC:17831884"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1
"PAC:17831885"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831886"	2	4	8	2	11	0	3	9	5	2	5	2	4	4	5	5	3	1
"PAC:17831887"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831888"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831889"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17831890"	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
